SOURCE_REPORTING_UNIT_NAME,FIRE_YEAR,DISCOVERY_DATE,DISCOVERY_DOY,DISCOVERY_TIME,STAT_CAUSE_CODE,STAT_CAUSE_DESCR,CONT_DATE,CONT_DOY,CONT_TIME,OWNER_DESCR,STATE,COUNTY
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456436.5,144,1002.0,4,Campfire,2456441.5,149.0,1231.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456477.5,185,925.0,1,Lightning,2456530.5,238.0,1345.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456478.5,186,934.0,5,Debris Burning,2456593.5,301.0,1600.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456495.5,203,858.0,1,Lightning,2456530.5,238.0,1347.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456495.5,203,1611.0,1,Lightning,2456555.5,263.0,1310.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456495.5,203,1719.0,1,Lightning,2456497.5,205.0,1314.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456496.5,204,1007.0,1,Lightning,2456565.5,273.0,1131.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456496.5,204,1020.0,1,Lightning,2456499.5,207.0,820.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456496.5,204,1214.0,1,Lightning,2456498.5,206.0,1549.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456522.5,230,1358.0,1,Lightning,2456534.5,242.0,1231.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456522.5,230,1641.0,1,Lightning,2456593.5,301.0,1600.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456522.5,230,1723.0,1,Lightning,2456593.5,301.0,1600.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456523.5,231,1835.0,1,Lightning,2456526.5,234.0,1822.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456526.5,234,930.0,1,Lightning,2456534.5,242.0,1206.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456527.5,235,1123.0,1,Lightning,2456603.5,311.0,903.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456546.5,254,738.0,7,Arson,2456583.5,291.0,902.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456546.5,254,1326.0,1,Lightning,2456548.5,256.0,921.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456547.5,255,1138.0,7,Arson,2456593.5,301.0,1600.0,NPS,CA,
SEQUOIA AND KINGS CANYON NATIONAL PARKS,2013,2456591.5,299,1638.0,4,Campfire,2456593.5,301.0,1600.0,NPS,CA,
LASSEN VOLCANIC NATIONAL PARK,2013,2456524.5,232,1500.0,1,Lightning,2456526.5,234.0,1200.0,NPS,CA,
MOJAVE NATIONAL PRESERVE,2013,2456524.5,232,1235.0,1,Lightning,2456527.5,235.0,1200.0,NPS,CA,
NorCal Region,2013,2456424.5,132,1600.0,13,Missing/Undefined,2456428.5,136.0,826.0,PRIVATE,CA,Lassen
NorCal Region,2013,2456433.5,141,1300.0,7,Arson,2456436.5,144.0,1800.0,BLM,CA,Lassen
NorCal Region,2013,2456462.5,170,1044.0,1,Lightning,2456465.5,173.0,1333.0,STATE,CA,Lassen
NorCal Region,2013,2456475.5,183,1832.0,1,Lightning,2456478.5,186.0,1800.0,BLM,CA,Lassen
NorCal Region,2013,2456500.5,208,1934.0,1,Lightning,2456504.5,212.0,1118.0,BLM,CA,Modoc
NorCal Region,2013,2456499.5,207,1935.0,1,Lightning,2456503.5,211.0,1106.0,BLM,CA,Lassen
NorCal Region,2013,2456499.5,207,1709.0,1,Lightning,2456501.5,209.0,1010.0,BLM,CA,Modoc
NorCal Region,2013,2456513.5,221,1548.0,1,Lightning,2456522.5,230.0,1716.0,BLM,CA,Lassen
NorCal Region,2013,2456520.5,228,1637.0,8,Children,2456530.5,238.0,1800.0,BLM,CA,Butte
NorCal Region,2013,2456525.5,233,1535.0,1,Lightning,2456527.5,235.0,1030.0,BLM,CA,Lassen
NorCal Region,2013,2456525.5,233,1642.0,1,Lightning,2456527.5,235.0,1400.0,BLM,CA,Lassen
NorCal Region,2013,2456544.5,252,1230.0,9,Miscellaneous,2456550.5,258.0,800.0,BLM,CA,Shasta
POINT REYES NATIONAL SEASHORE,2013,2456312.5,20,1000.0,4,Campfire,2456314.5,22.0,1800.0,NPS,CA,
Round Valley Tribe,2013,2456517.5,225,934.0,7,Arson,2456548.5,256.0,955.0,TRIBAL,CA,
SANTA MONICA MOUNTAINS NATL RECR AREA,2013,2456414.5,122,634.0,13,Missing/Undefined,2456429.5,137.0,,STATE,CA,
SANTA MONICA MOUNTAINS NATL RECR AREA,2013,2456522.5,230,1514.0,2,Equipment Use,2456524.5,232.0,1200.0,NPS,CA,
Tule River Agency,2013,2456535.5,243,1030.0,7,Arson,2456537.5,245.0,1300.0,BIA,CA,
YOSEMITE NATIONAL PARK,2013,2456433.5,141,1600.0,1,Lightning,2456555.5,263.0,1114.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456421.5,129,1600.0,1,Lightning,2456436.5,144.0,1500.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456492.5,200,1409.0,1,Lightning,2456495.5,203.0,900.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456495.5,203,1450.0,1,Lightning,2456499.5,207.0,1105.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456499.5,207,1118.0,1,Lightning,2456583.5,291.0,1800.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456525.5,233,655.0,1,Lightning,2456527.5,235.0,1529.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456527.5,235,1752.0,1,Lightning,2456550.5,258.0,1800.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456553.5,261,1240.0,1,Lightning,2456555.5,263.0,1200.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456557.5,265,1311.0,1,Lightning,2456583.5,291.0,1511.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456557.5,265,1313.0,1,Lightning,2456583.5,291.0,1511.0,NPS,CA,
YOSEMITE NATIONAL PARK,2013,2456557.5,265,1000.0,1,Lightning,2456562.5,270.0,1342.0,NPS,CA,
Tule Lake National Wildlife Refuge,2013,2456408.5,116,1400.0,5,Debris Burning,2456411.5,119.0,930.0,FWS,CA,Siskiyou
San Luis National Wildlife Refuge,2013,2456438.5,146,1745.0,13,Missing/Undefined,2456440.5,148.0,1800.0,FWS,CA,Merced
Mendocino Unit,2013,2456415.5,123,2050.0,5,Debris Burning,2456417.5,125.0,1800.0,MISSING/NOT SPECIFIED,CA,MENDOCINO
Humboldt-Del Norte Unit,2013,2456347.5,55,1720.0,7,Arson,2456376.5,84.0,230.0,MISSING/NOT SPECIFIED,CA,HUMBOLDT
CDF - Riverside Unit,2013,2456413.5,121,1238.0,13,Missing/Undefined,2456417.5,125.0,1800.0,MISSING/NOT SPECIFIED,CA,RIVERSIDE
CDF - Riverside Unit,2013,2456351.5,59,1643.0,13,Missing/Undefined,2456353.5,61.0,1800.0,MISSING/NOT SPECIFIED,CA,RIVERSIDE
Humboldt-Del Norte Unit,2013,2456417.5,125,1630.0,1,Lightning,2456419.5,127.0,1800.0,STATE,CA,DEL NORTE
CDF - Merced-Mariposa Unit,2013,2456455.5,163,1639.0,13,Missing/Undefined,2456457.5,165.0,218.0,MISSING/NOT SPECIFIED,CA,MADERA
CDF - San Bernardino Unit,2013,2456347.5,55,816.0,13,Missing/Undefined,2456352.5,60.0,730.0,MUNICIPAL/LOCAL,CA,INYO
Lassen-Modoc Unit,2013,2456541.5,249,120.0,9,Miscellaneous,2456543.5,251.0,1011.0,MISSING/NOT SPECIFIED,CA,MODOC
Lassen-Modoc Unit,2013,2456522.5,230,2022.0,9,Miscellaneous,2456525.5,233.0,2022.0,UNDEFINED FEDERAL,CA,LASSEN
CDF - Merced-Mariposa Unit,2013,2456517.5,225,1621.0,13,Missing/Undefined,2456524.5,232.0,800.0,MISSING/NOT SPECIFIED,CA,MERCED
Lassen-Modoc Unit,2013,2456548.5,256,1535.0,1,Lightning,2456551.5,259.0,1045.0,MISSING/NOT SPECIFIED,CA,LASSEN
Lassen-Modoc Unit,2013,2456548.5,256,1543.0,1,Lightning,2456551.5,259.0,1539.0,UNDEFINED FEDERAL,CA,LASSEN
Shasta-Trinity Unit,2013,2456476.5,184,1700.0,1,Lightning,2456479.5,187.0,1900.0,MISSING/NOT SPECIFIED,CA,TRINITY
Shasta-Trinity Unit,2013,2456523.5,231,1744.0,1,Lightning,2456531.5,239.0,330.0,UNDEFINED FEDERAL,CA,SHASTA
CDF - Fresno-Kings Unit,2013,2456500.5,208,2303.0,13,Missing/Undefined,2456531.5,239.0,2306.0,MISSING/NOT SPECIFIED,CA,FRESNO
Sonoma-Lake Napa Unit,2013,2456463.5,171,1424.0,2,Equipment Use,2456465.5,173.0,1756.0,MISSING/NOT SPECIFIED,CA,LAKE
San Mateo-Santa Cruz Unit,2013,2456409.5,117,1655.0,9,Miscellaneous,2456411.5,119.0,1400.0,MISSING/NOT SPECIFIED,CA,SANTA CRUZ
Sonoma-Lake Napa Unit,2013,2456413.5,121,201.0,9,Miscellaneous,2456415.5,123.0,1200.0,MISSING/NOT SPECIFIED,CA,SONOMA
CDF - Merced-Mariposa Unit,2013,2456459.5,167,1817.0,9,Miscellaneous,2456461.5,169.0,1650.0,MISSING/NOT SPECIFIED,CA,MADERA
Sonoma-Lake Napa Unit,2013,2456598.5,306,1730.0,5,Debris Burning,2456603.5,311.0,1616.0,MISSING/NOT SPECIFIED,CA,SONOMA
Butte Unit,2013,2456579.5,287,1536.0,1,Lightning,2456583.5,291.0,1429.0,MISSING/NOT SPECIFIED,CA,BUTTE
Sonoma-Lake Napa Unit,2013,2456604.5,312,1343.0,9,Miscellaneous,2456606.5,314.0,1805.0,MISSING/NOT SPECIFIED,CA,LAKE
Sonoma-Lake Napa Unit,2013,2456618.5,326,202.0,9,Miscellaneous,2456624.5,332.0,800.0,MISSING/NOT SPECIFIED,CA,SONOMA
Butte Unit,2013,2456593.5,301,1046.0,1,Lightning,2456654.5,362.0,1411.0,MISSING/NOT SPECIFIED,CA,BUTTE
Kern County Fire Department,2003,2452819.5,180,1411.0,13,Missing/Undefined,2452822.5,183.0,1800.0,MISSING/NOT SPECIFIED,CA,Kern
Burbank Fire Department,2005,2453642.5,272,1623.0,13,Missing/Undefined,2453648.5,278.0,800.0,COUNTY,CA,Los Angeles
Kern County Fire Department,2011,2455814.5,253,1056.0,1,Lightning,2455821.5,260.0,1900.0,COUNTY,CA,KERN
Kern County Fire Department,2011,2455733.5,172,1202.0,13,Missing/Undefined,2455735.5,174.0,1800.0,COUNTY,CA,KERN
Hunter Liggett Military Reservation,2013,2456526.5,234,1124.0,13,Missing/Undefined,2456529.5,237.0,1800.0,MISSING/NOT SPECIFIED,CA,Monterey
Klamath National Forest,2014,2456880.5,223,1830.0,1,Lightning,2456898.5,241.0,1800.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1830.0,1,Lightning,2456883.5,226.0,2000.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456886.5,229,1530.0,7,Arson,2456888.5,231.0,1450.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1900.0,1,Lightning,2456884.5,227.0,2000.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1845.0,1,Lightning,2456894.5,237.0,2000.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1900.0,1,Lightning,2456882.5,225.0,1800.0,USFS,CA,Siskiyou
Lake Tahoe Basin Mgmt Unit,2014,2456915.5,258,1700.0,4,Campfire,2456921.5,264.0,1330.0,USFS,CA,El Dorado
Humboldt - Toiyabe National Forest,2014,2456855.5,198,1235.0,1,Lightning,2456865.5,208.0,1526.0,USFS,CA,Mono
Angeles National Forest,2014,2456879.5,222,2225.0,1,Lightning,2456881.5,224.0,1800.0,USFS,CA,Los Angeles
Angeles National Forest,2014,2456673.5,16,555.0,4,Campfire,2456678.5,21.0,1800.0,USFS,CA,Los Angeles
Angeles National Forest,2014,2456874.5,217,1210.0,1,Lightning,2456876.5,219.0,1928.0,USFS,CA,Los Angeles
Angeles National Forest,2014,2456886.5,229,1425.0,9,Miscellaneous,2456893.5,236.0,1800.0,USFS,CA,Los Angeles
Angeles National Forest,2014,2456883.5,226,1248.0,1,Lightning,2456893.5,236.0,1800.0,USFS,CA,Los Angeles
Cleveland National Forest,2014,2456658.5,1,1801.0,9,Miscellaneous,2456663.5,6.0,1629.0,USFS,CA,Orange
Cleveland National Forest,2014,2456912.5,255,1037.0,9,Miscellaneous,2456923.5,266.0,1800.0,STATE OR PRIVATE,CA,Orange
Klamath National Forest,2014,2456868.5,211,1740.0,1,Lightning,2456925.5,268.0,1800.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1830.0,1,Lightning,2456930.5,273.0,1800.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1830.0,1,Lightning,2456898.5,241.0,2000.0,USFS,CA,Siskiyou
Lassen National Forest,2014,2456869.5,212,1604.0,9,Miscellaneous,2456893.5,236.0,1800.0,USFS,CA,Shasta
Plumas National Forest,2014,2456796.5,139,1430.0,5,Debris Burning,2456804.5,147.0,1720.0,MISSING/NOT SPECIFIED,CA,Plumas
San Bernardino National Forest,2014,2456982.5,325,1145.0,1,Lightning,2456994.5,337.0,744.0,USFS,CA,Riverside
San Bernardino National Forest,2014,2456982.5,325,915.0,1,Lightning,2456994.5,337.0,740.0,STATE OR PRIVATE,CA,Riverside
Shasta-Trinity National Forest,2014,2456839.5,182,1541.0,9,Miscellaneous,2456842.5,185.0,1821.0,STATE OR PRIVATE,CA,Trinity
Tahoe National Forest,2014,2456879.5,222,1736.0,1,Lightning,2456881.5,224.0,1358.0,USFS,CA,Placer
Tahoe National Forest,2014,2456868.5,211,1501.0,1,Lightning,2456963.5,306.0,929.0,USFS,CA,Nevada
Tahoe National Forest,2014,2456887.5,230,1452.0,9,Miscellaneous,2456895.5,238.0,1519.0,USFS,CA,Nevada
Lake Tahoe Basin Mgmt Unit,2014,2456924.5,267,1602.0,4,Campfire,2456926.5,269.0,1630.0,USFS,CA,El Dorado
Lake Tahoe Basin Mgmt Unit,2014,2456789.5,132,1530.0,7,Arson,2456791.5,134.0,1625.0,USFS,CA,El Dorado
Lake Tahoe Basin Mgmt Unit,2014,2456789.5,132,1530.0,7,Arson,2456791.5,134.0,1625.0,USFS,CA,El Dorado
Humboldt - Toiyabe National Forest,2014,2456883.5,226,1418.0,1,Lightning,2456885.5,228.0,1100.0,USFS,CA,Alpine
Humboldt - Toiyabe National Forest,2014,2456895.5,238,1206.0,1,Lightning,2456897.5,240.0,1010.0,USFS,CA,Alpine
Humboldt - Toiyabe National Forest,2014,2456918.5,261,1300.0,9,Miscellaneous,2456920.5,263.0,1830.0,USFS,CA,Alpine
Humboldt - Toiyabe National Forest,2014,2456856.5,199,1630.0,1,Lightning,2456858.5,201.0,1600.0,USFS,CA,Alpine
Humboldt - Toiyabe National Forest,2014,2456856.5,199,1400.0,1,Lightning,2456859.5,202.0,1000.0,USFS,CA,Alpine
Humboldt - Toiyabe National Forest,2014,2456867.5,210,1928.0,1,Lightning,2456869.5,212.0,1800.0,USFS,CA,Alpine
Humboldt - Toiyabe National Forest,2014,2456853.5,196,1730.0,1,Lightning,2456856.5,199.0,1400.0,MISSING/NOT SPECIFIED,CA,Sierra
Humboldt - Toiyabe National Forest,2014,2456916.5,259,1250.0,1,Lightning,2456929.5,272.0,1200.0,USFS,CA,Mono
Eldorado National Forest,2014,2456683.5,26,1525.0,9,Miscellaneous,2456686.5,29.0,1414.0,USFS,CA,El Dorado
Eldorado National Forest,2014,2456879.5,222,1829.0,1,Lightning,2456881.5,224.0,900.0,USFS,CA,Amador
Eldorado National Forest,2014,2456869.5,212,1938.0,4,Campfire,2456871.5,214.0,1211.0,USFS,CA,Amador
Eldorado National Forest,2014,2456701.5,44,830.0,7,Arson,2456746.5,89.0,1700.0,USFS,CA,El Dorado
Eldorado National Forest,2014,2456914.5,257,1114.0,1,Lightning,2456923.5,266.0,1300.0,USFS,CA,Amador
Eldorado National Forest,2014,2456920.5,263,130.0,9,Miscellaneous,2456923.5,266.0,1200.0,USFS,CA,El Dorado
Eldorado National Forest,2014,2456880.5,223,1402.0,1,Lightning,2456882.5,225.0,755.0,USFS,CA,El Dorado
Inyo National Forest,2014,2456884.5,227,1255.0,1,Lightning,2456886.5,229.0,1155.0,USFS,CA,Mono
Inyo National Forest,2014,2456921.5,264,1147.0,1,Lightning,2456971.5,314.0,1100.0,USFS,CA,Tulare
Inyo National Forest,2014,2456872.5,215,643.0,1,Lightning,2456874.5,217.0,1800.0,USFS,CA,Mono
Inyo National Forest,2014,2456882.5,225,1452.0,1,Lightning,2456884.5,227.0,1542.0,USFS,CA,Tulare
Inyo National Forest,2014,2456855.5,198,1225.0,1,Lightning,2456857.5,200.0,1925.0,USFS,CA,Mono
Inyo National Forest,2014,2456916.5,259,1600.0,2,Equipment Use,2456926.5,269.0,1800.0,USFS,CA,Mono
Inyo National Forest,2014,2456859.5,202,1745.0,1,Lightning,2456861.5,204.0,926.0,USFS,CA,Inyo
Klamath National Forest,2014,2456868.5,211,1900.0,1,Lightning,2456871.5,214.0,1245.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456869.5,212,1400.0,1,Lightning,2456881.5,224.0,1100.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456868.5,211,1945.0,1,Lightning,2456871.5,214.0,1100.0,STATE OR PRIVATE,CA,Siskiyou
Klamath National Forest,2014,2456868.5,211,1815.0,1,Lightning,2456873.5,216.0,1330.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456868.5,211,1900.0,1,Lightning,2456871.5,214.0,1139.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456869.5,212,900.0,1,Lightning,2456871.5,214.0,1910.0,STATE OR PRIVATE,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,1700.0,1,Lightning,2456884.5,227.0,1500.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,1101.0,1,Lightning,2456884.5,227.0,810.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,1200.0,1,Lightning,2456883.5,226.0,1215.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,1200.0,1,Lightning,2456883.5,226.0,1230.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,1200.0,1,Lightning,2456883.5,226.0,1230.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456866.5,209,1855.0,1,Lightning,2456868.5,211.0,1200.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456847.5,190,1930.0,1,Lightning,2456849.5,192.0,1110.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456860.5,203,1800.0,1,Lightning,2456865.5,208.0,1247.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456860.5,203,1830.0,1,Lightning,2456862.5,205.0,1330.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456868.5,211,1900.0,1,Lightning,2456870.5,213.0,1015.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456884.5,227,1300.0,1,Lightning,2456888.5,231.0,1000.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,954.0,1,Lightning,2456887.5,230.0,900.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456862.5,205,1845.0,1,Lightning,2456864.5,207.0,1312.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,1000.0,1,Lightning,2456886.5,229.0,925.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,1000.0,1,Lightning,2456885.5,228.0,1600.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456864.5,207,1000.0,1,Lightning,2456866.5,209.0,700.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456884.5,227,1300.0,1,Lightning,2456888.5,231.0,1230.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,1000.0,1,Lightning,2456883.5,226.0,1400.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456866.5,209,1912.0,1,Lightning,2456868.5,211.0,1300.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456881.5,224,956.0,1,Lightning,2456883.5,226.0,1600.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1815.0,1,Lightning,2456883.5,226.0,1000.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1845.0,1,Lightning,2456884.5,227.0,1500.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456880.5,223,1815.0,1,Lightning,2456883.5,226.0,1400.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456868.5,211,1700.0,1,Lightning,2456871.5,214.0,1055.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456849.5,192,1000.0,1,Lightning,2456851.5,194.0,1730.0,USFS,CA,Siskiyou
Klamath National Forest,2014,2456868.5,211,1530.0,1,Lightning,2456938.5,281.0,1600.0,STATE OR PRIVATE,CA,Siskiyou
Lassen National Forest,2014,2456868.5,211,1637.0,1,Lightning,2456884.5,227.0,1.0,USFS,CA,Shasta
Lassen National Forest,2014,2456659.5,2,2000.0,4,Campfire,2456667.5,10.0,1200.0,USFS,CA,Tehama
Los Padres National Forest,2014,2456939.5,282,1617.0,9,Miscellaneous,2456942.5,285.0,1900.0,USFS,CA,Ventura
Mendocino National Forest,2014,2456802.5,145,1018.0,9,Miscellaneous,2456804.5,147.0,1200.0,MISSING/NOT SPECIFIED,CA,Colusa
Modoc National Forest,2014,2456850.5,193,1911.0,1,Lightning,2456852.5,195.0,1450.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1822.0,1,Lightning,2456860.5,203.0,1900.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1713.0,1,Lightning,2456860.5,203.0,1220.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1516.0,1,Lightning,2456860.5,203.0,1115.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1814.0,1,Lightning,2456860.5,203.0,1351.0,USFS,CA,Modoc
Modoc National Forest,2014,2456881.5,224,1512.0,1,Lightning,2456885.5,228.0,1800.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,2134.0,1,Lightning,2456866.5,209.0,1501.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,1940.0,1,Lightning,2456843.5,186.0,1800.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,2005.0,1,Lightning,2456847.5,190.0,1448.0,USFS,CA,Modoc
Modoc National Forest,2014,2456840.5,183,844.0,1,Lightning,2456847.5,190.0,1520.0,USFS,CA,Modoc
Modoc National Forest,2014,2456840.5,183,1144.0,1,Lightning,2456847.5,190.0,600.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,2146.0,1,Lightning,2456866.5,209.0,1501.0,USFS,CA,Modoc
Modoc National Forest,2014,2456841.5,184,710.0,1,Lightning,2456866.5,209.0,1501.0,USFS,CA,Modoc
Modoc National Forest,2014,2456840.5,183,1418.0,1,Lightning,2456847.5,190.0,1520.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,1904.0,1,Lightning,2456841.5,184.0,1105.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,1932.0,1,Lightning,2456843.5,186.0,1800.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,1953.0,1,Lightning,2456843.5,186.0,1800.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,1938.0,1,Lightning,2456842.5,185.0,1613.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1521.0,1,Lightning,2456860.5,203.0,1304.0,USFS,CA,Modoc
Modoc National Forest,2014,2456847.5,190,1656.0,1,Lightning,2456853.5,196.0,1425.0,STATE OR PRIVATE,CA,Modoc
Modoc National Forest,2014,2456847.5,190,1717.0,1,Lightning,2456854.5,197.0,1256.0,USFS,CA,Modoc
Modoc National Forest,2014,2456839.5,182,2013.0,1,Lightning,2456843.5,186.0,925.0,USFS,CA,Modoc
Modoc National Forest,2014,2456851.5,194,1439.0,1,Lightning,2456859.5,202.0,1612.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,2022.0,1,Lightning,2456862.5,205.0,1200.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,2153.0,1,Lightning,2456860.5,203.0,1109.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1526.0,1,Lightning,2456860.5,203.0,1441.0,USFS,CA,Modoc
Modoc National Forest,2014,2456879.5,222,1659.0,1,Lightning,2456884.5,227.0,1508.0,USFS,CA,Modoc
Modoc National Forest,2014,2456841.5,184,1539.0,6,Railroad,2456870.5,213.0,1055.0,MISSING/NOT SPECIFIED,CA,Modoc
Modoc National Forest,2014,2456842.5,185,700.0,6,Railroad,2456847.5,190.0,1259.0,USFS,CA,Modoc
Modoc National Forest,2014,2456841.5,184,1609.0,6,Railroad,2456847.5,190.0,1256.0,USFS,CA,Modoc
Modoc National Forest,2014,2456842.5,185,700.0,6,Railroad,2456847.5,190.0,1258.0,USFS,CA,Modoc
Modoc National Forest,2014,2456876.5,219,1230.0,1,Lightning,2456879.5,222.0,1352.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1617.0,1,Lightning,2456861.5,204.0,1702.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1854.0,1,Lightning,2456861.5,204.0,1340.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1723.0,1,Lightning,2456862.5,205.0,1510.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1755.0,1,Lightning,2456860.5,203.0,1416.0,USFS,CA,Modoc
Modoc National Forest,2014,2456849.5,192,1631.0,1,Lightning,2456852.5,195.0,1535.0,USFS,CA,Modoc
Modoc National Forest,2014,2456811.5,154,1721.0,1,Lightning,2456815.5,158.0,1503.0,STATE OR PRIVATE,CA,Modoc
Modoc National Forest,2014,2456778.5,121,1502.0,6,Railroad,2456782.5,125.0,1500.0,USFS,CA,Modoc
Modoc National Forest,2014,2456858.5,201,1725.0,1,Lightning,2456860.5,203.0,929.0,USFS,CA,Modoc
Six Rivers National Forest,2014,2456675.5,18,1402.0,5,Debris Burning,2456677.5,20.0,1732.0,STATE OR PRIVATE,CA,Trinity
Six Rivers National Forest,2014,2456918.5,261,730.0,1,Lightning,2456920.5,263.0,1645.0,USFS,CA,Humboldt
Six Rivers National Forest,2014,2456912.5,255,1233.0,7,Arson,2456914.5,257.0,1406.0,USFS,CA,Siskiyou
Six Rivers National Forest,2014,2456837.5,180,1200.0,4,Campfire,2456839.5,182.0,1300.0,USFS,CA,Humboldt
Six Rivers National Forest,2014,2456863.5,206,428.0,7,Arson,2456871.5,214.0,1403.0,STATE OR PRIVATE,CA,Humboldt
Plumas National Forest,2014,2456856.5,199,1706.0,1,Lightning,2456858.5,201.0,1037.0,USFS,CA,Plumas
